image1,image2,identity1,identity2,demographic1,demographic2,gender1,gender2,age1,age2,label,cosine_similarity,euclidean_distance,cosine_distance
data\processed\lfw\lfw\Kurt_Warner\Kurt_Warner_0002.jpg,data\processed\lfw\lfw\Kurt_Warner\Kurt_Warner_0005.jpg,Kurt_Warner,Kurt_Warner,lfw,lfw,,,,,1,0.52472174,17.809011,0.47527826
data\processed\lfw\lfw\Lester_Holt\Lester_Holt_0001.jpg,data\processed\lfw\lfw\Prince_William\Prince_William_0002.jpg,Lester_Holt,Prince_William,lfw,lfw,,,,,0,0.4008062,18.814274,0.5991938
data\processed\lfw\lfw\Demetrius_Ferraciu\Demetrius_Ferraciu_0001.jpg,data\processed\lfw\lfw\Demetrius_Ferraciu\Demetrius_Ferraciu_0002.jpg,Demetrius_Ferraciu,Demetrius_Ferraciu,lfw,lfw,,,,,1,0.4910163,20.177906,0.50898373
data\processed\lfw\lfw\Patricia_Medina\Patricia_Medina_0001.jpg,data\processed\lfw\lfw\Penelope_Ann_Miller\Penelope_Ann_Miller_0002.jpg,Patricia_Medina,Penelope_Ann_Miller,lfw,lfw,,,,,0,0.4650309,17.689089,0.5349691
data\processed\lfw\lfw\Larry_Lindsey\Larry_Lindsey_0001.jpg,data\processed\lfw\lfw\Larry_Lindsey\Larry_Lindsey_0002.jpg,Larry_Lindsey,Larry_Lindsey,lfw,lfw,,,,,1,0.5591779,14.9557295,0.44082212
data\processed\lfw\lfw\Julie_Taymor\Julie_Taymor_0002.jpg,data\processed\lfw\lfw\Maria_Conchita_Alonso\Maria_Conchita_Alonso_0001.jpg,Julie_Taymor,Maria_Conchita_Alonso,lfw,lfw,,,,,0,0.40480423,19.70089,0.5951958
data\processed\lfw\lfw\Peter_Albertsen\Peter_Albertsen_0001.jpg,data\processed\lfw\lfw\DAngelo_Jimenez\DAngelo_Jimenez_0001.jpg,Peter_Albertsen,DAngelo_Jimenez,lfw,lfw,,,,,0,0.23444189,20.224213,0.7655581
data\processed\lfw\lfw\Jiang_Zemin\Jiang_Zemin_0004.jpg,data\processed\lfw\lfw\Jiang_Zemin\Jiang_Zemin_0010.jpg,Jiang_Zemin,Jiang_Zemin,lfw,lfw,,,,,1,0.34261468,13.232917,0.65738535
data\processed\lfw\lfw\John_Howard\John_Howard_0002.jpg,data\processed\lfw\lfw\John_Howard\John_Howard_0012.jpg,John_Howard,John_Howard,lfw,lfw,,,,,1,0.50643325,17.449127,0.49356675
data\processed\lfw\lfw\Gonzalo_Sanchez_de_Lozada\Gonzalo_Sanchez_de_Lozada_0011.jpg,data\processed\lfw\lfw\Leo_Mullin\Leo_Mullin_0001.jpg,Gonzalo_Sanchez_de_Lozada,Leo_Mullin,lfw,lfw,,,,,0,0.09637498,20.893219,0.903625
data\processed\lfw\lfw\Benjamin_Bratt\Benjamin_Bratt_0001.jpg,data\processed\lfw\lfw\Michael_Guiler\Michael_Guiler_0001.jpg,Benjamin_Bratt,Michael_Guiler,lfw,lfw,,,,,0,0.19941102,23.943893,0.80058897
data\processed\lfw\lfw\Miguel_Estrada\Miguel_Estrada_0001.jpg,data\processed\lfw\lfw\Miguel_Estrada\Miguel_Estrada_0002.jpg,Miguel_Estrada,Miguel_Estrada,lfw,lfw,,,,,1,0.4960098,17.353374,0.5039902
data\processed\lfw\lfw\Laura_Schlessinger\Laura_Schlessinger_0001.jpg,data\processed\lfw\lfw\William_Joppy\William_Joppy_0001.jpg,Laura_Schlessinger,William_Joppy,lfw,lfw,,,,,0,0.09933552,23.865286,0.90066445
data\processed\lfw\lfw\Amelie_Mauresmo\Amelie_Mauresmo_0006.jpg,data\processed\lfw\lfw\Amelie_Mauresmo\Amelie_Mauresmo_0016.jpg,Amelie_Mauresmo,Amelie_Mauresmo,lfw,lfw,,,,,1,0.6793522,14.523964,0.32064778
data\processed\lfw\lfw\Platon_Lebedev\Platon_Lebedev_0001.jpg,data\processed\lfw\lfw\Max_von_Sydow\Max_von_Sydow_0001.jpg,Platon_Lebedev,Max_von_Sydow,lfw,lfw,,,,,0,0.2329024,21.284128,0.7670976
data\processed\lfw\lfw\Gerardo_Gambala\Gerardo_Gambala_0001.jpg,data\processed\lfw\lfw\Dot_Helms\Dot_Helms_0001.jpg,Gerardo_Gambala,Dot_Helms,lfw,lfw,,,,,0,0.18515472,27.094685,0.81484526
data\processed\lfw\lfw\Jesse_Jackson\Jesse_Jackson_0001.jpg,data\processed\lfw\lfw\Jesse_Jackson\Jesse_Jackson_0006.jpg,Jesse_Jackson,Jesse_Jackson,lfw,lfw,,,,,1,0.45561635,20.711061,0.54438365
data\processed\lfw\lfw\Bill_McBride\Bill_McBride_0002.jpg,data\processed\lfw\lfw\Bill_McBride\Bill_McBride_0009.jpg,Bill_McBride,Bill_McBride,lfw,lfw,,,,,1,0.28333405,21.126835,0.716666
data\processed\lfw\lfw\JK_Rowling\JK_Rowling_0001.jpg,data\processed\lfw\lfw\JK_Rowling\JK_Rowling_0005.jpg,JK_Rowling,JK_Rowling,lfw,lfw,,,,,1,0.6773338,14.384955,0.32266623
data\processed\lfw\lfw\Eliane_Karp\Eliane_Karp_0001.jpg,data\processed\lfw\lfw\Eliane_Karp\Eliane_Karp_0002.jpg,Eliane_Karp,Eliane_Karp,lfw,lfw,,,,,1,0.51924783,18.186314,0.48075217
data\processed\lfw\lfw\Paul_Vathis\Paul_Vathis_0001.jpg,data\processed\lfw\lfw\Nicolas_Eyzaguirre\Nicolas_Eyzaguirre_0001.jpg,Paul_Vathis,Nicolas_Eyzaguirre,lfw,lfw,,,,,0,0.096782364,27.524633,0.9032176
data\processed\lfw\lfw\Tabare_Vazquez\Tabare_Vazquez_0001.jpg,data\processed\lfw\lfw\Edward_Norton\Edward_Norton_0002.jpg,Tabare_Vazquez,Edward_Norton,lfw,lfw,,,,,0,0.38466042,18.64863,0.6153396
data\processed\lfw\lfw\Jennifer_Lopez\Jennifer_Lopez_0006.jpg,data\processed\lfw\lfw\Jennifer_Lopez\Jennifer_Lopez_0015.jpg,Jennifer_Lopez,Jennifer_Lopez,lfw,lfw,,,,,1,0.4947958,20.509932,0.5052042
data\processed\lfw\lfw\Anders_Ebbeson\Anders_Ebbeson_0001.jpg,data\processed\lfw\lfw\Andrew_Jarecki\Andrew_Jarecki_0001.jpg,Anders_Ebbeson,Andrew_Jarecki,lfw,lfw,,,,,0,0.44165593,18.181664,0.55834407
data\processed\lfw\lfw\Sharon_Robinson\Sharon_Robinson_0001.jpg,data\processed\lfw\lfw\Yukio_Hatoyama\Yukio_Hatoyama_0001.jpg,Sharon_Robinson,Yukio_Hatoyama,lfw,lfw,,,,,0,0.26299492,21.496645,0.7370051
data\processed\lfw\lfw\Carolina_Kluft\Carolina_Kluft_0003.jpg,data\processed\lfw\lfw\Kamel_Morjane\Kamel_Morjane_0001.jpg,Carolina_Kluft,Kamel_Morjane,lfw,lfw,,,,,0,0.061629314,25.546366,0.9383707
data\processed\lfw\lfw\Silvio_Berlusconi\Silvio_Berlusconi_0004.jpg,data\processed\lfw\lfw\Silvio_Berlusconi\Silvio_Berlusconi_0026.jpg,Silvio_Berlusconi,Silvio_Berlusconi,lfw,lfw,,,,,1,0.38645485,20.52162,0.6135452
data\processed\lfw\lfw\Charles_Lebois\Charles_Lebois_0001.jpg,data\processed\lfw\lfw\Kathy_Bates\Kathy_Bates_0001.jpg,Charles_Lebois,Kathy_Bates,lfw,lfw,,,,,0,0.2767935,23.396683,0.7232065
data\processed\lfw\lfw\Ben_Cohen\Ben_Cohen_0001.jpg,data\processed\lfw\lfw\Evelyn_Lauder\Evelyn_Lauder_0001.jpg,Ben_Cohen,Evelyn_Lauder,lfw,lfw,,,,,0,0.27563387,19.359688,0.7243661
data\processed\lfw\lfw\Paul_Desmarais\Paul_Desmarais_0001.jpg,data\processed\lfw\lfw\Jorge_Moreno\Jorge_Moreno_0001.jpg,Paul_Desmarais,Jorge_Moreno,lfw,lfw,,,,,0,0.09453009,27.51772,0.9054699
data\processed\lfw\lfw\Arminio_Fraga\Arminio_Fraga_0003.jpg,data\processed\lfw\lfw\Arminio_Fraga\Arminio_Fraga_0005.jpg,Arminio_Fraga,Arminio_Fraga,lfw,lfw,,,,,1,0.6680529,15.380718,0.3319471
data\processed\lfw\lfw\Benazir_Bhutto\Benazir_Bhutto_0003.jpg,data\processed\lfw\lfw\Benazir_Bhutto\Benazir_Bhutto_0004.jpg,Benazir_Bhutto,Benazir_Bhutto,lfw,lfw,,,,,1,0.26354986,20.921127,0.73645014
data\processed\lfw\lfw\Horace_Donovan_Reid\Horace_Donovan_Reid_0001.jpg,data\processed\lfw\lfw\Naomi_Campbell\Naomi_Campbell_0001.jpg,Horace_Donovan_Reid,Naomi_Campbell,lfw,lfw,,,,,0,0.30180737,25.24259,0.6981926
data\processed\lfw\lfw\Julius_Barnes\Julius_Barnes_0001.jpg,data\processed\lfw\lfw\Steve_Zahn\Steve_Zahn_0001.jpg,Julius_Barnes,Steve_Zahn,lfw,lfw,,,,,0,0.2285195,21.257828,0.7714805
data\processed\lfw\lfw\Antony_Leung\Antony_Leung_0003.jpg,data\processed\lfw\lfw\Abdel_Nasser_Assidi\Abdel_Nasser_Assidi_0001.jpg,Antony_Leung,Abdel_Nasser_Assidi,lfw,lfw,,,,,0,0.15278403,22.320831,0.84721595
data\processed\lfw\lfw\Andy_Roddick\Andy_Roddick_0002.jpg,data\processed\lfw\lfw\Andy_Roddick\Andy_Roddick_0013.jpg,Andy_Roddick,Andy_Roddick,lfw,lfw,,,,,1,0.2925101,22.729681,0.7074899
data\processed\lfw\lfw\Raul_Gonzalez\Raul_Gonzalez_0001.jpg,data\processed\lfw\lfw\Ana_Paula_Gerard\Ana_Paula_Gerard_0001.jpg,Raul_Gonzalez,Ana_Paula_Gerard,lfw,lfw,,,,,0,0.21375118,23.04097,0.7862488
data\processed\lfw\lfw\Tommy_Haas\Tommy_Haas_0002.jpg,data\processed\lfw\lfw\Tommy_Haas\Tommy_Haas_0003.jpg,Tommy_Haas,Tommy_Haas,lfw,lfw,,,,,1,0.34444818,19.633451,0.6555518
data\processed\lfw\lfw\Cyndi_Thompson\Cyndi_Thompson_0001.jpg,data\processed\lfw\lfw\Howard_Stringer\Howard_Stringer_0001.jpg,Cyndi_Thompson,Howard_Stringer,lfw,lfw,,,,,0,0.06137158,23.291126,0.93862844
data\processed\lfw\lfw\Hisashi_Owada\Hisashi_Owada_0001.jpg,data\processed\lfw\lfw\Masahiko_Nagasawa\Masahiko_Nagasawa_0002.jpg,Hisashi_Owada,Masahiko_Nagasawa,lfw,lfw,,,,,0,0.16894732,24.05868,0.83105266
data\processed\lfw\lfw\Nathan_Smith\Nathan_Smith_0001.jpg,data\processed\lfw\lfw\Anja_Paerson\Anja_Paerson_0001.jpg,Nathan_Smith,Anja_Paerson,lfw,lfw,,,,,0,0.32742852,17.482983,0.6725715
data\processed\lfw\lfw\Marco_Antonio_Barrera\Marco_Antonio_Barrera_0002.jpg,data\processed\lfw\lfw\Marco_Antonio_Barrera\Marco_Antonio_Barrera_0005.jpg,Marco_Antonio_Barrera,Marco_Antonio_Barrera,lfw,lfw,,,,,1,0.70800203,15.169748,0.29199797
data\processed\lfw\lfw\Chandrika_Kumaratunga\Chandrika_Kumaratunga_0001.jpg,data\processed\lfw\lfw\Islam_Karimov\Islam_Karimov_0001.jpg,Chandrika_Kumaratunga,Islam_Karimov,lfw,lfw,,,,,0,0.06985399,25.054667,0.930146
data\processed\lfw\lfw\Stan_Heath\Stan_Heath_0001.jpg,data\processed\lfw\lfw\Stan_Heath\Stan_Heath_0002.jpg,Stan_Heath,Stan_Heath,lfw,lfw,,,,,1,0.40099028,21.646606,0.59900975
data\processed\lfw\lfw\Peter_Struck\Peter_Struck_0001.jpg,data\processed\lfw\lfw\Peter_Struck\Peter_Struck_0005.jpg,Peter_Struck,Peter_Struck,lfw,lfw,,,,,1,0.464765,15.958336,0.535235
data\processed\lfw\lfw\Barbara_De_Brun\Barbara_De_Brun_0001.jpg,data\processed\lfw\lfw\Jose_Lopez_Beltran\Jose_Lopez_Beltran_0001.jpg,Barbara_De_Brun,Jose_Lopez_Beltran,lfw,lfw,,,,,0,0.36687198,17.111082,0.63312805
data\processed\lfw\lfw\Zulfiqar_Ahmed\Zulfiqar_Ahmed_0001.jpg,data\processed\lfw\lfw\Jonathan_Arden\Jonathan_Arden_0001.jpg,Zulfiqar_Ahmed,Jonathan_Arden,lfw,lfw,,,,,0,0.23769997,23.851976,0.7623
data\processed\lfw\lfw\Janet_Crawford\Janet_Crawford_0001.jpg,data\processed\lfw\lfw\Edward_Lohn\Edward_Lohn_0001.jpg,Janet_Crawford,Edward_Lohn,lfw,lfw,,,,,0,0.020681579,22.290138,0.97931844
data\processed\lfw\lfw\Nikki_Cascone\Nikki_Cascone_0001.jpg,data\processed\lfw\lfw\Hrithik_Roshan\Hrithik_Roshan_0001.jpg,Nikki_Cascone,Hrithik_Roshan,lfw,lfw,,,,,0,0.23683555,21.255533,0.76316446
data\processed\lfw\lfw\Pascal_Affi_Nguessan\Pascal_Affi_Nguessan_0001.jpg,data\processed\lfw\lfw\Brian_Williams\Brian_Williams_0001.jpg,Pascal_Affi_Nguessan,Brian_Williams,lfw,lfw,,,,,0,0.120116174,21.568344,0.8798838
data\processed\lfw\lfw\Justin_Timberlake\Justin_Timberlake_0002.jpg,data\processed\lfw\lfw\Justin_Timberlake\Justin_Timberlake_0005.jpg,Justin_Timberlake,Justin_Timberlake,lfw,lfw,,,,,1,0.6343839,16.930296,0.36561608
data\processed\lfw\lfw\Pernilla_Bjorn\Pernilla_Bjorn_0001.jpg,data\processed\lfw\lfw\Hideki_Sato\Hideki_Sato_0001.jpg,Pernilla_Bjorn,Hideki_Sato,lfw,lfw,,,,,0,0.24130586,19.869,0.7586942
data\processed\lfw\lfw\Jean-Francois_Pontal\Jean-Francois_Pontal_0002.jpg,data\processed\lfw\lfw\Jane_Leeves\Jane_Leeves_0001.jpg,Jean-Francois_Pontal,Jane_Leeves,lfw,lfw,,,,,0,0.2607188,22.261627,0.7392812
data\processed\lfw\lfw\Justine_Pasek\Justine_Pasek_0001.jpg,data\processed\lfw\lfw\Justine_Pasek\Justine_Pasek_0002.jpg,Justine_Pasek,Justine_Pasek,lfw,lfw,,,,,1,0.5577664,17.398335,0.44223362
data\processed\lfw\lfw\Habib_Hisham\Habib_Hisham_0001.jpg,data\processed\lfw\lfw\Elias_Attallah\Elias_Attallah_0001.jpg,Habib_Hisham,Elias_Attallah,lfw,lfw,,,,,0,0.28580984,17.733412,0.7141901
data\processed\lfw\lfw\Mark_Butcher\Mark_Butcher_0001.jpg,data\processed\lfw\lfw\Mike_Eskew\Mike_Eskew_0001.jpg,Mark_Butcher,Mike_Eskew,lfw,lfw,,,,,0,0.12234313,26.863434,0.8776569
data\processed\lfw\lfw\Claudette_Robinson\Claudette_Robinson_0001.jpg,data\processed\lfw\lfw\Bill_Elliott\Bill_Elliott_0001.jpg,Claudette_Robinson,Bill_Elliott,lfw,lfw,,,,,0,0.2195997,22.466803,0.7804003
data\processed\lfw\lfw\Binyamin_Ben-Eliezer\Binyamin_Ben-Eliezer_0007.jpg,data\processed\lfw\lfw\Adam_Rich\Adam_Rich_0001.jpg,Binyamin_Ben-Eliezer,Adam_Rich,lfw,lfw,,,,,0,0.192,20.948376,0.80799997
data\processed\lfw\lfw\Annette_Bening\Annette_Bening_0001.jpg,data\processed\lfw\lfw\Annette_Bening\Annette_Bening_0002.jpg,Annette_Bening,Annette_Bening,lfw,lfw,,,,,1,0.76716834,12.809798,0.23283166
data\processed\lfw\lfw\Don_Boudria\Don_Boudria_0001.jpg,data\processed\lfw\lfw\Jennifer_Connelly\Jennifer_Connelly_0003.jpg,Don_Boudria,Jennifer_Connelly,lfw,lfw,,,,,0,0.10781151,22.913897,0.8921885
data\processed\lfw\lfw\Malcolm_Glazer\Malcolm_Glazer_0001.jpg,data\processed\lfw\lfw\James_Watt\James_Watt_0001.jpg,Malcolm_Glazer,James_Watt,lfw,lfw,,,,,0,0.35464633,16.430962,0.6453537
data\processed\lfw\lfw\Larry_Flynt\Larry_Flynt_0001.jpg,data\processed\lfw\lfw\Bill_Kollar\Bill_Kollar_0001.jpg,Larry_Flynt,Bill_Kollar,lfw,lfw,,,,,0,0.32006878,19.201893,0.6799312
data\processed\lfw\lfw\Paula_Radcliffe\Paula_Radcliffe_0004.jpg,data\processed\lfw\lfw\Paula_Radcliffe\Paula_Radcliffe_0006.jpg,Paula_Radcliffe,Paula_Radcliffe,lfw,lfw,,,,,1,0.33188877,17.644907,0.6681112
data\processed\lfw\lfw\Cate_Blanchett\Cate_Blanchett_0001.jpg,data\processed\lfw\lfw\Cate_Blanchett\Cate_Blanchett_0003.jpg,Cate_Blanchett,Cate_Blanchett,lfw,lfw,,,,,1,0.5337286,15.979546,0.4662714
data\processed\lfw\lfw\Susilo_Bambang_Yudhoyono\Susilo_Bambang_Yudhoyono_0001.jpg,data\processed\lfw\lfw\Susilo_Bambang_Yudhoyono\Susilo_Bambang_Yudhoyono_0003.jpg,Susilo_Bambang_Yudhoyono,Susilo_Bambang_Yudhoyono,lfw,lfw,,,,,1,0.60970795,16.133501,0.39029205
data\processed\lfw\lfw\Rick_Reed\Rick_Reed_0001.jpg,data\processed\lfw\lfw\Benazir_Bhutto\Benazir_Bhutto_0002.jpg,Rick_Reed,Benazir_Bhutto,lfw,lfw,,,,,0,0.030729847,18.087648,0.96927017
data\processed\lfw\lfw\Brian_Clemens\Brian_Clemens_0001.jpg,data\processed\lfw\lfw\Casy_Preslar\Casy_Preslar_0001.jpg,Brian_Clemens,Casy_Preslar,lfw,lfw,,,,,0,0.29774848,23.621628,0.70225155
data\processed\lfw\lfw\Rainer_Schuettler\Rainer_Schuettler_0002.jpg,data\processed\lfw\lfw\Rainer_Schuettler\Rainer_Schuettler_0003.jpg,Rainer_Schuettler,Rainer_Schuettler,lfw,lfw,,,,,1,0.24140863,14.737546,0.75859135
data\processed\lfw\lfw\Billy_Edelin\Billy_Edelin_0001.jpg,data\processed\lfw\lfw\Justine_Pasek\Justine_Pasek_0005.jpg,Billy_Edelin,Justine_Pasek,lfw,lfw,,,,,0,0.30656934,21.317097,0.69343066
data\processed\lfw\lfw\Jerry_Springer\Jerry_Springer_0001.jpg,data\processed\lfw\lfw\Jerry_Springer\Jerry_Springer_0003.jpg,Jerry_Springer,Jerry_Springer,lfw,lfw,,,,,1,0.43152717,17.118528,0.56847286
data\processed\lfw\lfw\Tommy_Franks\Tommy_Franks_0008.jpg,data\processed\lfw\lfw\Tommy_Franks\Tommy_Franks_0016.jpg,Tommy_Franks,Tommy_Franks,lfw,lfw,,,,,1,0.5467354,17.967737,0.4532646
data\processed\lfw\lfw\Sean_OKeefe\Sean_OKeefe_0004.jpg,data\processed\lfw\lfw\Teri_Files\Teri_Files_0001.jpg,Sean_OKeefe,Teri_Files,lfw,lfw,,,,,0,0.17816707,20.113424,0.8218329
data\processed\lfw\lfw\Edwin_Edwards\Edwin_Edwards_0003.jpg,data\processed\lfw\lfw\Willis_Roberts\Willis_Roberts_0001.jpg,Edwin_Edwards,Willis_Roberts,lfw,lfw,,,,,0,0.24097355,20.290148,0.75902647
data\processed\lfw\lfw\Russell_Simmons\Russell_Simmons_0005.jpg,data\processed\lfw\lfw\Clay_Aiken\Clay_Aiken_0004.jpg,Russell_Simmons,Clay_Aiken,lfw,lfw,,,,,0,0.3538422,21.030811,0.6461578
data\processed\lfw\lfw\Mohammed_Al-Douri\Mohammed_Al-Douri_0006.jpg,data\processed\lfw\lfw\Mohammed_Al-Douri\Mohammed_Al-Douri_0011.jpg,Mohammed_Al-Douri,Mohammed_Al-Douri,lfw,lfw,,,,,1,0.37481385,15.675075,0.62518615
data\processed\lfw\lfw\Woodrow_Stanley\Woodrow_Stanley_0001.jpg,data\processed\lfw\lfw\Lawrence_MacAulay\Lawrence_MacAulay_0001.jpg,Woodrow_Stanley,Lawrence_MacAulay,lfw,lfw,,,,,0,0.19645312,21.712954,0.8035469
data\processed\lfw\lfw\Phil_Morris\Phil_Morris_0001.jpg,data\processed\lfw\lfw\Debra_Brown\Debra_Brown_0001.jpg,Phil_Morris,Debra_Brown,lfw,lfw,,,,,0,0.13390918,22.638702,0.86609083
data\processed\lfw\lfw\Andrew_Cuomo\Andrew_Cuomo_0001.jpg,data\processed\lfw\lfw\Patrick_Clawsen\Patrick_Clawsen_0001.jpg,Andrew_Cuomo,Patrick_Clawsen,lfw,lfw,,,,,0,0.24286571,18.79666,0.7571343
data\processed\lfw\lfw\Charles_Taylor\Charles_Taylor_0002.jpg,data\processed\lfw\lfw\Charles_Taylor\Charles_Taylor_0007.jpg,Charles_Taylor,Charles_Taylor,lfw,lfw,,,,,1,0.6670156,16.383661,0.3329844
data\processed\lfw\lfw\Dave_McGinnis\Dave_McGinnis_0001.jpg,data\processed\lfw\lfw\Clay_Campbell\Clay_Campbell_0001.jpg,Dave_McGinnis,Clay_Campbell,lfw,lfw,,,,,0,0.1820598,22.021856,0.81794024
data\processed\lfw\lfw\Javier_Weber\Javier_Weber_0001.jpg,data\processed\lfw\lfw\Javier_Weber\Javier_Weber_0002.jpg,Javier_Weber,Javier_Weber,lfw,lfw,,,,,1,0.47339746,17.569256,0.5266025
data\processed\lfw\lfw\Joseph_Lopez\Joseph_Lopez_0001.jpg,data\processed\lfw\lfw\Mohammaed_Ahmad_Al_Jarallah\Mohammaed_Ahmad_Al_Jarallah_0001.jpg,Joseph_Lopez,Mohammaed_Ahmad_Al_Jarallah,lfw,lfw,,,,,0,0.06680313,15.967228,0.9331969
data\processed\lfw\lfw\Victoria_Clarke\Victoria_Clarke_0002.jpg,data\processed\lfw\lfw\Anne_ONeil\Anne_ONeil_0001.jpg,Victoria_Clarke,Anne_ONeil,lfw,lfw,,,,,0,0.19896789,21.328152,0.8010321
data\processed\lfw\lfw\Elena_Dementieva\Elena_Dementieva_0001.jpg,data\processed\lfw\lfw\Elena_Tihomirova\Elena_Tihomirova_0001.jpg,Elena_Dementieva,Elena_Tihomirova,lfw,lfw,,,,,0,0.12923294,20.85232,0.87076706
data\processed\lfw\lfw\Gloria_Macapagal_Arroyo\Gloria_Macapagal_Arroyo_0020.jpg,data\processed\lfw\lfw\Gloria_Macapagal_Arroyo\Gloria_Macapagal_Arroyo_0033.jpg,Gloria_Macapagal_Arroyo,Gloria_Macapagal_Arroyo,lfw,lfw,,,,,1,0.68059313,17.120022,0.31940687
data\processed\lfw\lfw\Lance_Bass\Lance_Bass_0003.jpg,data\processed\lfw\lfw\Lance_Bass\Lance_Bass_0005.jpg,Lance_Bass,Lance_Bass,lfw,lfw,,,,,1,0.41523376,19.144854,0.58476627
data\processed\lfw\lfw\Matt_Damon\Matt_Damon_0003.jpg,data\processed\lfw\lfw\Matt_Damon\Matt_Damon_0004.jpg,Matt_Damon,Matt_Damon,lfw,lfw,,,,,1,0.43496922,17.828722,0.5650308
data\processed\lfw\lfw\Brian_Billick\Brian_Billick_0001.jpg,data\processed\lfw\lfw\Hugh_Grant\Hugh_Grant_0008.jpg,Brian_Billick,Hugh_Grant,lfw,lfw,,,,,0,0.20425175,19.948656,0.79574823
data\processed\lfw\lfw\Don_King\Don_King_0001.jpg,data\processed\lfw\lfw\John_Ferguson\John_Ferguson_0001.jpg,Don_King,John_Ferguson,lfw,lfw,,,,,0,0.12801184,22.660067,0.8719882
data\processed\lfw\lfw\Venus_Williams\Venus_Williams_0013.jpg,data\processed\lfw\lfw\Venus_Williams\Venus_Williams_0017.jpg,Venus_Williams,Venus_Williams,lfw,lfw,,,,,1,0.53545773,17.845936,0.46454227
data\processed\lfw\lfw\Sharon_Frey\Sharon_Frey_0001.jpg,data\processed\lfw\lfw\Aung_San_Suu_Kyi\Aung_San_Suu_Kyi_0002.jpg,Sharon_Frey,Aung_San_Suu_Kyi,lfw,lfw,,,,,0,0.25194097,22.966005,0.74805903
data\processed\lfw\lfw\Jennifer_Capriati\Jennifer_Capriati_0021.jpg,data\processed\lfw\lfw\Jennifer_Capriati\Jennifer_Capriati_0030.jpg,Jennifer_Capriati,Jennifer_Capriati,lfw,lfw,,,,,1,0.2530947,17.83439,0.7469053
data\processed\lfw\lfw\Mikhail_Gorbachev\Mikhail_Gorbachev_0002.jpg,data\processed\lfw\lfw\Lisa_Raymond\Lisa_Raymond_0001.jpg,Mikhail_Gorbachev,Lisa_Raymond,lfw,lfw,,,,,0,0.028037267,21.908487,0.97196275
data\processed\lfw\lfw\Christopher_Conyers\Christopher_Conyers_0001.jpg,data\processed\lfw\lfw\Linda_Ham\Linda_Ham_0001.jpg,Christopher_Conyers,Linda_Ham,lfw,lfw,,,,,0,0.18284442,23.070885,0.8171556
data\processed\lfw\lfw\Roger_Daltrey\Roger_Daltrey_0001.jpg,data\processed\lfw\lfw\Tyrone_Medley\Tyrone_Medley_0001.jpg,Roger_Daltrey,Tyrone_Medley,lfw,lfw,,,,,0,0.32197106,23.312551,0.67802894
data\processed\lfw\lfw\Brian_Van_Dusen\Brian_Van_Dusen_0001.jpg,data\processed\lfw\lfw\Frank_Marshall\Frank_Marshall_0001.jpg,Brian_Van_Dusen,Frank_Marshall,lfw,lfw,,,,,0,0.28360927,19.444656,0.7163907
data\processed\lfw\lfw\Hans_Blix\Hans_Blix_0035.jpg,data\processed\lfw\lfw\Hans_Blix\Hans_Blix_0038.jpg,Hans_Blix,Hans_Blix,lfw,lfw,,,,,1,0.28719392,16.898287,0.7128061
data\processed\lfw\lfw\Recep_Tayyip_Erdogan\Recep_Tayyip_Erdogan_0004.jpg,data\processed\lfw\lfw\Recep_Tayyip_Erdogan\Recep_Tayyip_Erdogan_0025.jpg,Recep_Tayyip_Erdogan,Recep_Tayyip_Erdogan,lfw,lfw,,,,,1,0.17955066,20.172588,0.82044935
data\processed\lfw\lfw\Stanislas_Wawrinka\Stanislas_Wawrinka_0001.jpg,data\processed\lfw\lfw\Emma_Watson\Emma_Watson_0005.jpg,Stanislas_Wawrinka,Emma_Watson,lfw,lfw,,,,,0,0.38396442,21.187763,0.6160356
data\processed\lfw\lfw\Franz_Muentefering\Franz_Muentefering_0002.jpg,data\processed\lfw\lfw\Jerome_Jenkins\Jerome_Jenkins_0001.jpg,Franz_Muentefering,Jerome_Jenkins,lfw,lfw,,,,,0,0.25459892,24.88728,0.7454011
data\processed\lfw\lfw\Brian_Scalabrine\Brian_Scalabrine_0001.jpg,data\processed\lfw\lfw\Paul_McNulty\Paul_McNulty_0002.jpg,Brian_Scalabrine,Paul_McNulty,lfw,lfw,,,,,0,0.23732981,19.635431,0.76267016
data\processed\lfw\lfw\Vladimir_Putin\Vladimir_Putin_0002.jpg,data\processed\lfw\lfw\Vladimir_Putin\Vladimir_Putin_0029.jpg,Vladimir_Putin,Vladimir_Putin,lfw,lfw,,,,,1,0.1539789,23.755829,0.8460211
data\processed\lfw\lfw\Emanuel_Ginobili\Emanuel_Ginobili_0002.jpg,data\processed\lfw\lfw\Emanuel_Ginobili\Emanuel_Ginobili_0005.jpg,Emanuel_Ginobili,Emanuel_Ginobili,lfw,lfw,,,,,1,0.31423467,20.771969,0.6857653
data\processed\lfw\lfw\Max_Mosley\Max_Mosley_0001.jpg,data\processed\lfw\lfw\John_Salazar\John_Salazar_0001.jpg,Max_Mosley,John_Salazar,lfw,lfw,,,,,0,0.11218324,21.281116,0.8878168
data\processed\lfw\lfw\Queen_Elizabeth_II\Queen_Elizabeth_II_0006.jpg,data\processed\lfw\lfw\Queen_Elizabeth_II\Queen_Elizabeth_II_0012.jpg,Queen_Elizabeth_II,Queen_Elizabeth_II,lfw,lfw,,,,,1,0.39537868,15.777227,0.6046213
